tag,holdout,support_id,job_id,weight,rank
pew_w154_diff1_uniform_n208,physical_abilities,38,pew_w154_diff1_uniform_n96_038,4.9178776394351264e-05,143
pew_w154_diff1_uniform_n208,physical_abilities,39,pew_w154_diff1_uniform_n96_039,0.011812780679722912,23
pew_w154_diff1_uniform_n208,physical_abilities,40,pew_w154_diff1_uniform_n96_040,0.010730452789342431,27
pew_w154_diff1_uniform_n208,physical_abilities,41,pew_w154_diff1_uniform_n96_041,1.2054993139522394e-05,200
pew_w154_diff1_uniform_n208,physical_abilities,42,pew_w154_diff1_uniform_n96_042,1.2697149509036953e-05,199
pew_w154_diff1_uniform_n208,physical_abilities,43,pew_w154_diff1_uniform_n96_043,0.009302652951991721,33
pew_w154_diff1_uniform_n208,physical_abilities,44,pew_w154_diff1_uniform_n96_044,0.004257551851140088,43
pew_w154_diff1_uniform_n208,physical_abilities,45,pew_w154_diff1_uniform_n96_045,2.975213963387755e-05,174
pew_w154_diff1_uniform_n208,physical_abilities,46,pew_w154_diff1_uniform_n96_046,1.8868303541235976e-05,193
pew_w154_diff1_uniform_n208,physical_abilities,47,pew_w154_diff1_uniform_n96_047,0.024074144088631486,12
pew_w154_diff1_uniform_n208,physical_abilities,48,pew_w154_diff1_uniform_n96_048,0.019161772881951433,15
pew_w154_diff1_uniform_n208,physical_abilities,49,pew_w154_diff1_uniform_n96_049,2.3328157529504433e-05,183
pew_w154_diff1_uniform_n208,physical_abilities,50,pew_w154_diff1_uniform_n96_050,2.0986413093126284e-05,189
pew_w154_diff1_uniform_n208,physical_abilities,51,pew_w154_diff1_uniform_n96_051,0.009952558270377927,29
pew_w154_diff1_uniform_n208,physical_abilities,52,pew_w154_diff1_uniform_n96_052,0.006298925613998783,38
pew_w154_diff1_uniform_n208,physical_abilities,53,pew_w154_diff1_uniform_n96_053,3.7484515610361904e-05,162
pew_w154_diff1_uniform_n208,physical_abilities,54,pew_w154_diff1_uniform_n96_054,2.7693097342111497e-05,176
pew_w154_diff1_uniform_n208,physical_abilities,55,pew_w154_diff1_uniform_n96_055,0.03812662182826081,9
pew_w154_diff1_uniform_n208,physical_abilities,56,pew_w154_diff1_uniform_n96_056,0.038135245748954445,7
pew_w154_diff1_uniform_n208,physical_abilities,57,pew_w154_diff1_uniform_n96_057,2.149226328944086e-05,187
pew_w154_diff1_uniform_n208,physical_abilities,58,pew_w154_diff1_uniform_n96_058,2.5141039373627228e-05,181
pew_w154_diff1_uniform_n208,physical_abilities,59,pew_w154_diff1_uniform_n96_059,0.005323322282431812,41
pew_w154_diff1_uniform_n208,physical_abilities,60,pew_w154_diff1_uniform_n96_060,0.013608683171817425,19
pew_w154_diff1_uniform_n208,physical_abilities,61,pew_w154_diff1_uniform_n96_061,2.616097606264471e-05,179
pew_w154_diff1_uniform_n208,physical_abilities,62,pew_w154_diff1_uniform_n96_062,1.9722378846164707e-05,192
pew_w154_diff1_uniform_n208,physical_abilities,63,pew_w154_diff1_uniform_n96_063,0.060167533078990906,3
pew_w154_diff1_uniform_n208,physical_abilities,64,pew_w154_diff1_uniform_n96_064,0.055592651569186774,5
pew_w154_diff1_uniform_n208,physical_abilities,65,pew_w154_diff1_uniform_n96_065,7.204309548254848e-06,205
pew_w154_diff1_uniform_n208,physical_abilities,66,pew_w154_diff1_uniform_n96_066,7.785110356715652e-06,204
pew_w154_diff1_uniform_n208,physical_abilities,67,pew_w154_diff1_uniform_n96_067,0.009089781389668662,35
pew_w154_diff1_uniform_n208,physical_abilities,68,pew_w154_diff1_uniform_n96_068,0.003723938935833591,47
pew_w154_diff1_uniform_n208,physical_abilities,69,pew_w154_diff1_uniform_n96_069,3.7072301853499214e-05,164
pew_w154_diff1_uniform_n208,physical_abilities,70,pew_w154_diff1_uniform_n96_070,3.3973321538568925e-05,169
pew_w154_diff1_uniform_n208,physical_abilities,71,pew_w154_diff1_uniform_n96_071,0.0117427610234925,24
pew_w154_diff1_uniform_n208,physical_abilities,72,pew_w154_diff1_uniform_n96_072,0.00782674026969934,37
pew_w154_diff1_uniform_n208,physical_abilities,73,pew_w154_diff1_uniform_n96_073,8.733839302896108e-06,202
pew_w154_diff1_uniform_n208,physical_abilities,74,pew_w154_diff1_uniform_n96_074,1.3796146243652355e-05,197
pew_w154_diff1_uniform_n208,physical_abilities,75,pew_w154_diff1_uniform_n96_075,0.0025363130577599037,49
pew_w154_diff1_uniform_n208,physical_abilities,76,pew_w154_diff1_uniform_n96_076,0.0035929193284189066,48
pew_w154_diff1_uniform_n208,physical_abilities,77,pew_w154_diff1_uniform_n96_077,3.269130605961012e-05,170
pew_w154_diff1_uniform_n208,physical_abilities,78,pew_w154_diff1_uniform_n96_078,2.53023166275179e-05,180
pew_w154_diff1_uniform_n208,physical_abilities,79,pew_w154_diff1_uniform_n96_079,0.02244555102968718,13
pew_w154_diff1_uniform_n208,physical_abilities,80,pew_w154_diff1_uniform_n96_080,0.013341916727568109,20
pew_w154_diff1_uniform_n208,physical_abilities,81,pew_w154_diff1_uniform_n96_081,1.5878760919570987e-05,194
pew_w154_diff1_uniform_n208,physical_abilities,82,pew_w154_diff1_uniform_n96_082,2.0342899522114702e-05,191
pew_w154_diff1_uniform_n208,physical_abilities,83,pew_w154_diff1_uniform_n96_083,0.013031006249356977,21
pew_w154_diff1_uniform_n208,physical_abilities,84,pew_w154_diff1_uniform_n96_084,0.009844501660167718,30
pew_w154_diff1_uniform_n208,physical_abilities,85,pew_w154_diff1_uniform_n96_085,2.3190998301576692e-05,184
pew_w154_diff1_uniform_n208,physical_abilities,86,pew_w154_diff1_uniform_n96_086,2.729810300136621e-05,177
pew_w154_diff1_uniform_n208,physical_abilities,87,pew_w154_diff1_uniform_n96_087,0.03877353943791653,6
pew_w154_diff1_uniform_n208,physical_abilities,88,pew_w154_diff1_uniform_n96_088,0.020534887337458497,14
pew_w154_diff1_uniform_n208,physical_abilities,89,pew_w154_diff1_uniform_n96_089,3.0752855781581585e-05,172
pew_w154_diff1_uniform_n208,physical_abilities,90,pew_w154_diff1_uniform_n96_090,1.2772986875265605e-05,198
pew_w154_diff1_uniform_n208,physical_abilities,91,pew_w154_diff1_uniform_n96_091,0.005252624733755707,42
pew_w154_diff1_uniform_n208,physical_abilities,92,pew_w154_diff1_uniform_n96_092,0.005667916363049426,39
pew_w154_diff1_uniform_n208,physical_abilities,93,pew_w154_diff1_uniform_n96_093,2.989837870149816e-05,173
pew_w154_diff1_uniform_n208,physical_abilities,94,pew_w154_diff1_uniform_n96_094,3.246034310955002e-05,171
pew_w154_diff1_uniform_n208,physical_abilities,95,pew_w154_diff1_uniform_n96_095,0.0874955501297623,1
pew_w154_diff1_uniform_n208,physical_abilities,96,pew_w154_diff1_uniform_n96_096,0.056275067867508646,4
pew_w154_diff1_uniform_n208,physical_abilities,97,pew_w154_diff1_uniform_repair_r1_097,4.600387331342538e-05,151
pew_w154_diff1_uniform_n208,physical_abilities,98,pew_w154_diff1_uniform_repair_r1_098,8.160869885115007e-05,99
pew_w154_diff1_uniform_n208,physical_abilities,99,pew_w154_diff1_uniform_repair_r1_099,0.0016648735664858457,69
pew_w154_diff1_uniform_n208,physical_abilities,100,pew_w154_diff1_uniform_repair_r1_100,0.0021267030422081304,59
pew_w154_diff1_uniform_n208,physical_abilities,101,pew_w154_diff1_uniform_repair_r1_101,0.001146143750370346,80
pew_w154_diff1_uniform_n208,physical_abilities,102,pew_w154_diff1_uniform_repair_r1_102,0.0008506113274926026,88
pew_w154_diff1_uniform_n208,physical_abilities,103,pew_w154_diff1_uniform_repair_r1_103,7.354703397138806e-05,107
pew_w154_diff1_uniform_n208,physical_abilities,104,pew_w154_diff1_uniform_repair_r1_104,0.0010910494666523573,82
pew_w154_diff1_uniform_n208,physical_abilities,105,pew_w154_diff1_uniform_repair_r1_105,6.43897135101826e-05,118
pew_w154_diff1_uniform_n208,physical_abilities,106,pew_w154_diff1_uniform_repair_r1_106,0.0021609950569519355,58
pew_w154_diff1_uniform_n208,physical_abilities,107,pew_w154_diff1_uniform_repair_r1_107,4.741663569317427e-05,147
pew_w154_diff1_uniform_n208,physical_abilities,108,pew_w154_diff1_uniform_repair_r1_108,8.530525387682294e-05,95
pew_w154_diff1_uniform_n208,physical_abilities,109,pew_w154_diff1_uniform_repair_r1_109,8.837477964809546e-05,94
pew_w154_diff1_uniform_n208,physical_abilities,110,pew_w154_diff1_uniform_repair_r1_110,4.6998952469330965e-05,149
pew_w154_diff1_uniform_n208,physical_abilities,111,pew_w154_diff1_uniform_repair_r1_111,0.0009515210279640765,84
pew_w154_diff1_uniform_n208,physical_abilities,112,pew_w154_diff1_uniform_repair_r1_112,4.6681174797932255e-05,150
pew_w154_diff1_uniform_n208,physical_abilities,113,pew_w154_diff1_uniform_repair_r1_113,0.0005227750756321277,92
pew_w154_diff1_uniform_n208,physical_abilities,114,pew_w154_diff1_uniform_repair_r1_114,5.2286809845226836e-05,138
pew_w154_diff1_uniform_n208,physical_abilities,115,pew_w154_diff1_uniform_repair_r1_115,6.015922242631283e-05,125
pew_w154_diff1_uniform_n208,physical_abilities,116,pew_w154_diff1_uniform_repair_r1_116,5.965408983040727e-05,127
pew_w154_diff1_uniform_n208,physical_abilities,117,pew_w154_diff1_uniform_repair_r1_117,7.947720604788337e-05,102
pew_w154_diff1_uniform_n208,physical_abilities,118,pew_w154_diff1_uniform_repair_r1_118,7.947720604788337e-05,101
pew_w154_diff1_uniform_n208,physical_abilities,119,pew_w154_diff1_uniform_repair_r1_119,0.0011462334588708055,79
pew_w154_diff1_uniform_n208,physical_abilities,120,pew_w154_diff1_uniform_repair_r1_120,5.1899430799386485e-05,140
pew_w154_diff1_uniform_n208,physical_abilities,121,pew_w154_diff1_uniform_repair_r1_121,0.001663631870728368,71
pew_w154_diff1_uniform_n208,physical_abilities,122,pew_w154_diff1_uniform_repair_r1_122,0.002226338389582354,56
pew_w154_diff1_uniform_n208,physical_abilities,123,pew_w154_diff1_uniform_repair_r1_123,5.793405400828712e-05,129
pew_w154_diff1_uniform_n208,physical_abilities,124,pew_w154_diff1_uniform_repair_r1_124,5.573568002878262e-05,131
pew_w154_diff1_uniform_n208,physical_abilities,125,pew_w154_diff1_uniform_repair_r1_125,0.002062703906800628,60
pew_w154_diff1_uniform_n208,physical_abilities,126,pew_w154_diff1_uniform_repair_r1_126,5.462845081597093e-05,133
pew_w154_diff1_uniform_n208,physical_abilities,127,pew_w154_diff1_uniform_repair_r1_127,0.0008973486000240061,86
pew_w154_diff1_uniform_n208,physical_abilities,128,pew_w154_diff1_uniform_repair_r1_128,0.0014181917209369066,75
pew_w154_diff1_uniform_n208,physical_abilities,129,pew_w154_diff1_uniform_repair_r1_129,6.155091087487187e-05,123
pew_w154_diff1_uniform_n208,physical_abilities,130,pew_w154_diff1_uniform_repair_r1_130,4.736083532949166e-05,148
pew_w154_diff1_uniform_n208,physical_abilities,131,pew_w154_diff1_uniform_repair_r1_131,0.0018495565595557171,66
pew_w154_diff1_uniform_n208,physical_abilities,132,pew_w154_diff1_uniform_repair_r1_132,7.59442307560827e-05,105
pew_w154_diff1_uniform_n208,physical_abilities,133,pew_w154_diff1_uniform_repair_r1_133,0.0018674695875543195,65
pew_w154_diff1_uniform_n208,physical_abilities,134,pew_w154_diff1_uniform_repair_r1_134,0.001346400319086904,77
pew_w154_diff1_uniform_n208,physical_abilities,135,pew_w154_diff1_uniform_repair_r1_135,6.162603405292156e-05,122
pew_w154_diff1_uniform_n208,physical_abilities,136,pew_w154_diff1_uniform_repair_r1_136,0.0015632612209268409,74
pew_w154_diff1_uniform_n208,physical_abilities,137,pew_w154_diff1_uniform_repair_r1_137,0.0016519066338897674,72
pew_w154_diff1_uniform_n208,physical_abilities,138,pew_w154_diff1_uniform_repair_r1_138,4.059296875710515e-05,160
pew_w154_diff1_uniform_n208,physical_abilities,139,pew_w154_diff1_uniform_repair_r1_139,4.3517655312930124e-05,154
pew_w154_diff1_uniform_n208,physical_abilities,140,pew_w154_diff1_uniform_repair_r1_140,0.002187397261675163,57
pew_w154_diff1_uniform_n208,physical_abilities,141,pew_w154_diff1_uniform_repair_r1_141,5.1996458080597354e-05,139
pew_w154_diff1_uniform_n208,physical_abilities,142,pew_w154_diff1_uniform_repair_r1_142,6.23086187874657e-05,120
pew_w154_diff1_uniform_n208,physical_abilities,143,pew_w154_diff1_uniform_repair_r1_143,8.115170507520521e-05,100
pew_w154_diff1_uniform_n208,physical_abilities,144,pew_w154_diff1_uniform_repair_r1_144,0.0011376696179943957,81
pew_w154_diff1_uniform_n208,physical_abilities,145,pew_w154_diff1_uniform_repair_r1_145,0.0023036840487322833,54
pew_w154_diff1_uniform_n208,physical_abilities,146,pew_w154_diff1_uniform_repair_r1_146,5.250684410411712e-05,136
pew_w154_diff1_uniform_n208,physical_abilities,147,pew_w154_diff1_uniform_repair_r1_147,4.343101117870498e-05,157
pew_w154_diff1_uniform_n208,physical_abilities,148,pew_w154_diff1_uniform_repair_r1_148,6.593800593667794e-05,117
pew_w154_diff1_uniform_n208,physical_abilities,149,pew_w154_diff1_uniform_repair_r1_149,0.0016647198103770064,70
pew_w154_diff1_uniform_n208,physical_abilities,150,pew_w154_diff1_uniform_repair_r1_150,6.646588324837407e-05,115
pew_w154_diff1_uniform_n208,physical_abilities,151,pew_w154_diff1_uniform_repair_r1_151,0.001733660015566102,67
pew_w154_diff1_uniform_n208,physical_abilities,152,pew_w154_diff1_uniform_repair_r1_152,3.738172692822316e-05,163
pew_w154_diff1_uniform_n208,physical_abilities,153,pew_w154_diff1_uniform_repair_r1_153,4.0192705057528105e-05,161
pew_w154_diff1_uniform_n208,physical_abilities,154,pew_w154_diff1_uniform_repair_r1_154,0.0008735017292716734,87
pew_w154_diff1_uniform_n208,physical_abilities,155,pew_w154_diff1_uniform_repair_r1_155,7.747906696316335e-05,103
pew_w154_diff1_uniform_n208,physical_abilities,156,pew_w154_diff1_uniform_repair_r1_156,0.004197369367451593,45
pew_w154_diff1_uniform_n208,physical_abilities,157,pew_w154_diff1_uniform_repair_r1_157,5.8987757254624616e-05,128
pew_w154_diff1_uniform_n208,physical_abilities,158,pew_w154_diff1_uniform_repair_r1_158,7.032047042698773e-05,110
pew_w154_diff1_uniform_n208,physical_abilities,159,pew_w154_diff1_uniform_repair_r1_159,0.0023236819628218988,52
pew_w154_diff1_uniform_n208,physical_abilities,160,pew_w154_diff1_uniform_repair_r1_160,5.610234646507698e-05,130
pew_w154_diff1_uniform_n208,physical_abilities,161,pew_w154_diff1_uniform_repair_r2_161,7.062176687855953e-05,109
pew_w154_diff1_uniform_n208,physical_abilities,162,pew_w154_diff1_uniform_repair_r2_162,4.3472998402080994e-05,155
pew_w154_diff1_uniform_n208,physical_abilities,163,pew_w154_diff1_uniform_repair_r2_163,0.0023123275063018983,53
pew_w154_diff1_uniform_n208,physical_abilities,164,pew_w154_diff1_uniform_repair_r2_164,0.0009869172018409401,83
pew_w154_diff1_uniform_n208,physical_abilities,165,pew_w154_diff1_uniform_repair_r2_165,8.397131134576984e-05,96
pew_w154_diff1_uniform_n208,physical_abilities,166,pew_w154_diff1_uniform_repair_r2_166,7.468316130606379e-05,106
pew_w154_diff1_uniform_n208,physical_abilities,167,pew_w154_diff1_uniform_repair_r2_167,4.767526009974171e-05,146
pew_w154_diff1_uniform_n208,physical_abilities,168,pew_w154_diff1_uniform_repair_r2_168,7.086743557655749e-05,108
pew_w154_diff1_uniform_n208,physical_abilities,169,pew_w154_diff1_uniform_repair_r2_169,4.347007789054466e-05,156
pew_w154_diff1_uniform_n208,physical_abilities,170,pew_w154_diff1_uniform_repair_r2_170,4.0841646997431926e-05,159
pew_w154_diff1_uniform_n208,physical_abilities,171,pew_w154_diff1_uniform_repair_r2_171,0.002280336071548555,55
pew_w154_diff1_uniform_n208,physical_abilities,172,pew_w154_diff1_uniform_repair_r2_172,6.638107309600157e-05,116
pew_w154_diff1_uniform_n208,physical_abilities,173,pew_w154_diff1_uniform_repair_r2_173,4.316200568056303e-05,158
pew_w154_diff1_uniform_n208,physical_abilities,174,pew_w154_diff1_uniform_repair_r2_174,5.0184086123737806e-05,142
pew_w154_diff1_uniform_n208,physical_abilities,175,pew_w154_diff1_uniform_repair_r2_175,6.662161102300949e-05,114
pew_w154_diff1_uniform_n208,physical_abilities,176,pew_w154_diff1_uniform_repair_r2_176,0.002060220125643279,61
pew_w154_diff1_uniform_n208,physical_abilities,177,pew_w154_diff1_uniform_repair_r2_177,0.0020574547120609547,62
pew_w154_diff1_uniform_n208,physical_abilities,178,pew_w154_diff1_uniform_repair_r2_178,4.819778450561825e-05,145
pew_w154_diff1_uniform_n208,physical_abilities,179,pew_w154_diff1_uniform_repair_r2_179,6.76886982614439e-05,111
pew_w154_diff1_uniform_n208,physical_abilities,180,pew_w154_diff1_uniform_repair_r2_180,5.334838508962761e-05,135
pew_w154_diff1_uniform_n208,physical_abilities,181,pew_w154_diff1_uniform_repair_r2_181,5.087626949373381e-05,141
pew_w154_diff1_uniform_n208,physical_abilities,182,pew_w154_diff1_uniform_repair_r2_182,6.37535511558054e-05,119
pew_w154_diff1_uniform_n208,physical_abilities,183,pew_w154_diff1_uniform_repair_r2_183,4.595209593493604e-05,152
pew_w154_diff1_uniform_n208,physical_abilities,184,pew_w154_diff1_uniform_repair_r2_184,9.71493890319167e-05,93
pew_w154_diff1_uniform_n208,physical_abilities,185,pew_w154_diff1_uniform_repair_r2_185,0.0011613902468901958,78
pew_w154_diff1_uniform_n208,physical_abilities,186,pew_w154_diff1_uniform_repair_r2_186,0.00239363264735036,51
pew_w154_diff1_uniform_n208,physical_abilities,187,pew_w154_diff1_uniform_repair_r2_187,6.108186550250907e-05,124
pew_w154_diff1_uniform_n208,physical_abilities,188,pew_w154_diff1_uniform_repair_r2_188,5.2341275782995045e-05,137
pew_w154_diff1_uniform_n208,physical_abilities,189,pew_w154_diff1_uniform_repair_r2_189,6.206537670950774e-05,121
pew_w154_diff1_uniform_n208,physical_abilities,190,pew_w154_diff1_uniform_repair_r2_190,8.356672375154701e-05,97
pew_w154_diff1_uniform_n208,physical_abilities,191,pew_w154_diff1_uniform_repair_r2_191,0.0024162958686340806,50
pew_w154_diff1_uniform_n208,physical_abilities,192,pew_w154_diff1_uniform_repair_r2_192,0.0016038245434362162,73
pew_w154_diff1_uniform_n208,physical_abilities,193,pew_w154_diff1_uniform_repair_r2_193,0.0017294906012426967,68
pew_w154_diff1_uniform_n208,physical_abilities,194,pew_w154_diff1_uniform_repair_r2_194,0.0009244506617418831,85
pew_w154_diff1_uniform_n208,physical_abilities,195,pew_w154_diff1_uniform_repair_r2_195,0.0014010768187068237,76
pew_w154_diff1_uniform_n208,physical_abilities,196,pew_w154_diff1_uniform_repair_r2_196,5.991948807517984e-05,126
pew_w154_diff1_uniform_n208,physical_abilities,197,pew_w154_diff1_uniform_repair_r2_197,6.699431380039619e-05,113
pew_w154_diff1_uniform_n208,physical_abilities,198,pew_w154_diff1_uniform_repair_r2_198,0.0006995091088577955,90
pew_w154_diff1_uniform_n208,physical_abilities,199,pew_w154_diff1_uniform_repair_r2_199,7.717351065967323e-05,104
pew_w154_diff1_uniform_n208,physical_abilities,200,pew_w154_diff1_uniform_repair_r2_200,0.0020501292362563196,63
pew_w154_diff1_uniform_n208,physical_abilities,201,pew_w154_diff1_uniform_repair_r2_201,0.0008241675191969292,89
pew_w154_diff1_uniform_n208,physical_abilities,202,pew_w154_diff1_uniform_repair_r2_202,6.699431380039619e-05,112
pew_w154_diff1_uniform_n208,physical_abilities,203,pew_w154_diff1_uniform_repair_r2_203,0.0006652829390643531,91
pew_w154_diff1_uniform_n208,physical_abilities,204,pew_w154_diff1_uniform_repair_r2_204,8.160869885115007e-05,98
pew_w154_diff1_uniform_n208,physical_abilities,205,pew_w154_diff1_uniform_repair_r2_205,5.480767281308201e-05,132
pew_w154_diff1_uniform_n208,physical_abilities,206,pew_w154_diff1_uniform_repair_r2_206,0.002033545429523645,64
pew_w154_diff1_uniform_n208,physical_abilities,207,pew_w154_diff1_uniform_repair_r2_207,4.8603139355140216e-05,144
pew_w154_diff1_uniform_n208,physical_abilities,208,pew_w154_diff1_uniform_repair_r2_208,5.446873570555611e-05,134
pew_w154_diff1_uniform_n208,parenting,1,pew_w154_diff1_uniform_n96_001,6.518950360107313e-07,207
pew_w154_diff1_uniform_n208,parenting,2,pew_w154_diff1_uniform_n96_002,2.4997354189687134e-06,201
pew_w154_diff1_uniform_n208,parenting,3,pew_w154_diff1_uniform_n96_003,0.006362988206211977,32
pew_w154_diff1_uniform_n208,parenting,4,pew_w154_diff1_uniform_n96_004,0.00245258221632434,54
pew_w154_diff1_uniform_n208,parenting,5,pew_w154_diff1_uniform_n96_005,1.6817409745658084e-06,202
pew_w154_diff1_uniform_n208,parenting,6,pew_w154_diff1_uniform_n96_006,1.1298605098095523e-06,204
pew_w154_diff1_uniform_n208,parenting,7,pew_w154_diff1_uniform_n96_007,0.004296108607943978,42
pew_w154_diff1_uniform_n208,parenting,8,pew_w154_diff1_uniform_n96_008,0.004004949177408315,46
pew_w154_diff1_uniform_n208,parenting,9,pew_w154_diff1_uniform_n96_009,4.801352406593014e-05,156
pew_w154_diff1_uniform_n208,parenting,10,pew_w154_diff1_uniform_n96_010,1.8154117698040722e-05,189
pew_w154_diff1_uniform_n208,parenting,11,pew_w154_diff1_uniform_n96_011,0.01433048912027623,19
pew_w154_diff1_uniform_n208,parenting,12,pew_w154_diff1_uniform_n96_012,0.011063245127010074,24
pew_w154_diff1_uniform_n208,parenting,13,pew_w154_diff1_uniform_n96_013,7.118052535869464e-05,140
pew_w154_diff1_uniform_n208,parenting,14,pew_w154_diff1_uniform_n96_014,5.430651813318508e-05,153
pew_w154_diff1_uniform_n208,parenting,15,pew_w154_diff1_uniform_n96_015,0.029774360643255757,8
pew_w154_diff1_uniform_n208,parenting,16,pew_w154_diff1_uniform_n96_016,0.017114502003165093,15
pew_w154_diff1_uniform_n208,parenting,17,pew_w154_diff1_uniform_n96_017,9.44979211405839e-06,197
pew_w154_diff1_uniform_n208,parenting,18,pew_w154_diff1_uniform_n96_018,1.790083695608953e-05,190
pew_w154_diff1_uniform_n208,parenting,19,pew_w154_diff1_uniform_n96_019,0.011323358856699982,22
pew_w154_diff1_uniform_n208,parenting,20,pew_w154_diff1_uniform_n96_020,0.005673977174847784,36
pew_w154_diff1_uniform_n208,parenting,21,pew_w154_diff1_uniform_n96_021,2.756090475304523e-05,183
pew_w154_diff1_uniform_n208,parenting,22,pew_w154_diff1_uniform_n96_022,2.6894836413314393e-05,184
pew_w154_diff1_uniform_n208,parenting,23,pew_w154_diff1_uniform_n96_023,0.00930835295199106,26
pew_w154_diff1_uniform_n208,parenting,24,pew_w154_diff1_uniform_n96_024,0.004171574529769865,44
pew_w154_diff1_uniform_n208,parenting,25,pew_w154_diff1_uniform_n96_025,7.805751563928001e-05,133
pew_w154_diff1_uniform_n208,parenting,26,pew_w154_diff1_uniform_n96_026,5.6614031459531944e-05,150
pew_w154_diff1_uniform_n208,parenting,27,pew_w154_diff1_uniform_n96_027,0.028960304446263904,10
pew_w154_diff1_uniform_n208,parenting,28,pew_w154_diff1_uniform_n96_028,0.028252034986034076,11
pew_w154_diff1_uniform_n208,parenting,29,pew_w154_diff1_uniform_n96_029,3.996061777967635e-05,167
pew_w154_diff1_uniform_n208,parenting,30,pew_w154_diff1_uniform_n96_030,3.453850680065726e-05,174
pew_w154_diff1_uniform_n208,parenting,31,pew_w154_diff1_uniform_n96_031,0.08439365568063173,2
pew_w154_diff1_uniform_n208,parenting,32,pew_w154_diff1_uniform_n96_032,0.04468916219724487,6
pew_w154_diff1_uniform_n208,parenting,33,pew_w154_diff1_uniform_n96_033,1.2062215906511993e-06,203
pew_w154_diff1_uniform_n208,parenting,34,pew_w154_diff1_uniform_n96_034,5.736094184435815e-07,208
pew_w154_diff1_uniform_n208,parenting,35,pew_w154_diff1_uniform_n96_035,0.006588803732859579,31
pew_w154_diff1_uniform_n208,parenting,36,pew_w154_diff1_uniform_n96_036,0.005889959836238259,35
pew_w154_diff1_uniform_n208,parenting,37,pew_w154_diff1_uniform_n96_037,3.853454002788767e-06,200
pew_w154_diff1_uniform_n208,parenting,38,pew_w154_diff1_uniform_n96_038,1.351842987056445e-05,194
pew_w154_diff1_uniform_n208,parenting,39,pew_w154_diff1_uniform_n96_039,0.0047021611767701236,39
pew_w154_diff1_uniform_n208,parenting,40,pew_w154_diff1_uniform_n96_040,0.0033814909348369904,48
pew_w154_diff1_uniform_n208,parenting,41,pew_w154_diff1_uniform_n96_041,3.856389038235714e-05,171
pew_w154_diff1_uniform_n208,parenting,42,pew_w154_diff1_uniform_n96_042,3.7401354916200375e-05,172
pew_w154_diff1_uniform_n208,parenting,43,pew_w154_diff1_uniform_n96_043,0.026275997667567514,13
pew_w154_diff1_uniform_n208,parenting,44,pew_w154_diff1_uniform_n96_044,0.011206396875448518,23
pew_w154_diff1_uniform_n208,parenting,45,pew_w154_diff1_uniform_n96_045,4.491870033995802e-05,160
pew_w154_diff1_uniform_n208,parenting,46,pew_w154_diff1_uniform_n96_046,2.3233988628217312e-05,187
pew_w154_diff1_uniform_n208,parenting,47,pew_w154_diff1_uniform_n96_047,0.029124792236241582,9
pew_w154_diff1_uniform_n208,parenting,48,pew_w154_diff1_uniform_n96_048,0.020467514670720298,14
pew_w154_diff1_uniform_n208,parenting,49,pew_w154_diff1_uniform_n96_049,2.4891218711228974e-05,186
pew_w154_diff1_uniform_n208,parenting,50,pew_w154_diff1_uniform_n96_050,1.7756732784730977e-05,191
pew_w154_diff1_uniform_n208,parenting,51,pew_w154_diff1_uniform_n96_051,0.007138884609747603,30
pew_w154_diff1_uniform_n208,parenting,52,pew_w154_diff1_uniform_n96_052,0.004010116199383041,45
pew_w154_diff1_uniform_n208,parenting,53,pew_w154_diff1_uniform_n96_053,2.9189593516148617e-05,181
pew_w154_diff1_uniform_n208,parenting,54,pew_w154_diff1_uniform_n96_054,1.4838274027440744e-05,192
pew_w154_diff1_uniform_n208,parenting,55,pew_w154_diff1_uniform_n96_055,0.0116905402617145,21
pew_w154_diff1_uniform_n208,parenting,56,pew_w154_diff1_uniform_n96_056,0.008301877799447379,28
pew_w154_diff1_uniform_n208,parenting,57,pew_w154_diff1_uniform_n96_057,4.6541895818769994e-05,157
pew_w154_diff1_uniform_n208,parenting,58,pew_w154_diff1_uniform_n96_058,5.7456470160635766e-05,148
pew_w154_diff1_uniform_n208,parenting,59,pew_w154_diff1_uniform_n96_059,0.01468459704262969,18
pew_w154_diff1_uniform_n208,parenting,60,pew_w154_diff1_uniform_n96_060,0.0416125388718763,7
pew_w154_diff1_uniform_n208,parenting,61,pew_w154_diff1_uniform_n96_061,3.996061777967635e-05,166
pew_w154_diff1_uniform_n208,parenting,62,pew_w154_diff1_uniform_n96_062,3.049920776023459e-05,178
pew_w154_diff1_uniform_n208,parenting,63,pew_w154_diff1_uniform_n96_063,0.07396485088530833,3
pew_w154_diff1_uniform_n208,parenting,64,pew_w154_diff1_uniform_n96_064,0.06123266423092439,5
pew_w154_diff1_uniform_n208,parenting,65,pew_w154_diff1_uniform_n96_065,8.442724840060016e-07,206
pew_w154_diff1_uniform_n208,parenting,66,pew_w154_diff1_uniform_n96_066,1.1204465065385698e-06,205
pew_w154_diff1_uniform_n208,parenting,67,pew_w154_diff1_uniform_n96_067,0.005922234346931801,34
pew_w154_diff1_uniform_n208,parenting,68,pew_w154_diff1_uniform_n96_068,0.0024457149202594002,55
pew_w154_diff1_uniform_n208,parenting,69,pew_w154_diff1_uniform_n96_069,5.533527782190235e-06,198
pew_w154_diff1_uniform_n208,parenting,70,pew_w154_diff1_uniform_n96_070,4.603197229078057e-06,199
