support_id,job_id,design_type,reason,coverage_item,coverage_option,intensity,coherence,pattern,profile
234,teen_social_life_support_234,option_coverage,additional coverage for future_optimism = A little optimistic,future_optimism,A little optimistic,strong,item_specific,{},
235,teen_social_life_support_235,option_coverage,additional coverage for future_optimism = Somewhat optimistic,future_optimism,Somewhat optimistic,moderate,item_specific,{},
236,teen_social_life_support_236,option_coverage,additional coverage for future_optimism = Very optimistic,future_optimism,Very optimistic,strong,item_specific,{},
237,teen_social_life_support_237,option_coverage,additional coverage for peer_belonging = Never,peer_belonging,Never,moderate,item_specific,{},
238,teen_social_life_support_238,option_coverage,additional coverage for peer_belonging = Rarely,peer_belonging,Rarely,strong,item_specific,{},
239,teen_social_life_support_239,option_coverage,additional coverage for peer_belonging = Sometimes,peer_belonging,Sometimes,moderate,item_specific,{},
240,teen_social_life_support_240,option_coverage,additional coverage for peer_belonging = Often,peer_belonging,Often,strong,item_specific,{},
241,teen_social_life_support_241,option_coverage,additional coverage for social_media_hours = Less than one hour,social_media_hours,Less than one hour,moderate,item_specific,{},
242,teen_social_life_support_242,option_coverage,additional coverage for social_media_hours = One to three hours,social_media_hours,One to three hours,strong,item_specific,{},
243,teen_social_life_support_243,option_coverage,additional coverage for social_media_hours = Four or more hours,social_media_hours,Four or more hours,moderate,item_specific,{},
244,teen_social_life_support_244,option_coverage,additional coverage for posting_frequency = Never or almost never,posting_frequency,Never or almost never,strong,item_specific,{},
245,teen_social_life_support_245,option_coverage,additional coverage for posting_frequency = Less than once a week,posting_frequency,Less than once a week,moderate,item_specific,{},
246,teen_social_life_support_246,option_coverage,additional coverage for posting_frequency = A few times a week,posting_frequency,A few times a week,strong,item_specific,{},
247,teen_social_life_support_247,option_coverage,additional coverage for posting_frequency = At least once a day,posting_frequency,At least once a day,moderate,item_specific,{},
248,teen_social_life_support_248,option_coverage,additional coverage for late_night_use = Never,late_night_use,Never,strong,item_specific,{},
249,teen_social_life_support_249,option_coverage,additional coverage for late_night_use = Rarely,late_night_use,Rarely,moderate,item_specific,{},
250,teen_social_life_support_250,option_coverage,additional coverage for late_night_use = Sometimes,late_night_use,Sometimes,strong,item_specific,{},
251,teen_social_life_support_251,option_coverage,additional coverage for late_night_use = Often,late_night_use,Often,moderate,item_specific,{},
252,teen_social_life_support_252,option_coverage,additional coverage for sleep_interference = Never,sleep_interference,Never,strong,item_specific,{},
253,teen_social_life_support_253,option_coverage,additional coverage for sleep_interference = Rarely,sleep_interference,Rarely,moderate,item_specific,{},
254,teen_social_life_support_254,option_coverage,additional coverage for sleep_interference = Sometimes,sleep_interference,Sometimes,strong,item_specific,{},
255,teen_social_life_support_255,option_coverage,additional coverage for sleep_interference = Often,sleep_interference,Often,moderate,item_specific,{},
256,teen_social_life_support_256,option_coverage,additional coverage for social_comparison = Never,social_comparison,Never,strong,item_specific,{},
257,teen_social_life_support_257,option_coverage,additional coverage for social_comparison = Rarely,social_comparison,Rarely,moderate,item_specific,{},
258,teen_social_life_support_258,option_coverage,additional coverage for social_comparison = Sometimes,social_comparison,Sometimes,strong,item_specific,{},
259,teen_social_life_support_259,option_coverage,additional coverage for social_comparison = Often,social_comparison,Often,moderate,item_specific,{},
260,teen_social_life_support_260,option_coverage,additional coverage for connection_effect = Makes me feel less connected,connection_effect,Makes me feel less connected,strong,item_specific,{},
261,teen_social_life_support_261,option_coverage,additional coverage for connection_effect = Makes little difference,connection_effect,Makes little difference,moderate,item_specific,{},
262,teen_social_life_support_262,option_coverage,additional coverage for connection_effect = Makes me feel more connected,connection_effect,Makes me feel more connected,strong,item_specific,{},
263,teen_social_life_support_263,option_coverage,additional coverage for parental_rules = No rules,parental_rules,No rules,moderate,item_specific,{},
264,teen_social_life_support_264,option_coverage,additional coverage for parental_rules = A few loose rules,parental_rules,A few loose rules,strong,item_specific,{},
265,teen_social_life_support_265,option_coverage,additional coverage for parental_rules = Some clear rules,parental_rules,Some clear rules,moderate,item_specific,{},
266,teen_social_life_support_266,option_coverage,additional coverage for parental_rules = Very strict rules,parental_rules,Very strict rules,strong,item_specific,{},
267,teen_social_life_support_267,option_coverage,additional coverage for primary_platform = TikTok,primary_platform,TikTok,moderate,item_specific,{},
268,teen_social_life_support_268,option_coverage,additional coverage for primary_platform = Instagram,primary_platform,Instagram,strong,item_specific,{},
269,teen_social_life_support_269,option_coverage,additional coverage for primary_platform = YouTube,primary_platform,YouTube,moderate,item_specific,{},
270,teen_social_life_support_270,option_coverage,additional coverage for primary_platform = Snapchat,primary_platform,Snapchat,strong,item_specific,{},
271,teen_social_life_support_271,option_coverage,additional coverage for primary_platform = Another platform,primary_platform,Another platform,moderate,item_specific,{},
272,teen_social_life_support_272,option_coverage,additional coverage for primary_platform = I do not use social media,primary_platform,I do not use social media,strong,item_specific,{},
273,teen_social_life_support_273,option_coverage,additional coverage for school_effort = Never,school_effort,Never,moderate,item_specific,{},
274,teen_social_life_support_274,option_coverage,additional coverage for school_effort = Rarely,school_effort,Rarely,strong,item_specific,{},
275,teen_social_life_support_275,option_coverage,additional coverage for school_effort = Sometimes,school_effort,Sometimes,moderate,item_specific,{},
276,teen_social_life_support_276,option_coverage,additional coverage for school_effort = Often,school_effort,Often,strong,item_specific,{},
277,teen_social_life_support_277,option_coverage,additional coverage for academic_confidence = Not at all confident,academic_confidence,Not at all confident,moderate,item_specific,{},
278,teen_social_life_support_278,option_coverage,additional coverage for academic_confidence = A little confident,academic_confidence,A little confident,strong,item_specific,{},
279,teen_social_life_support_279,option_coverage,additional coverage for academic_confidence = Somewhat confident,academic_confidence,Somewhat confident,moderate,item_specific,{},
280,teen_social_life_support_280,option_coverage,additional coverage for academic_confidence = Very confident,academic_confidence,Very confident,strong,item_specific,{},
281,teen_social_life_support_281,option_coverage,additional coverage for homework_distraction = Never,homework_distraction,Never,moderate,item_specific,{},
282,teen_social_life_support_282,option_coverage,additional coverage for homework_distraction = Rarely,homework_distraction,Rarely,strong,item_specific,{},
283,teen_social_life_support_283,option_coverage,additional coverage for homework_distraction = Sometimes,homework_distraction,Sometimes,moderate,item_specific,{},
284,teen_social_life_support_284,option_coverage,additional coverage for homework_distraction = Often,homework_distraction,Often,strong,item_specific,{},
285,teen_social_life_support_285,option_coverage,additional coverage for organized_activity = Never,organized_activity,Never,moderate,item_specific,{},
286,teen_social_life_support_286,option_coverage,additional coverage for organized_activity = Less than once a week,organized_activity,Less than once a week,strong,item_specific,{},
287,teen_social_life_support_287,option_coverage,additional coverage for organized_activity = One or two days a week,organized_activity,One or two days a week,moderate,item_specific,{},
288,teen_social_life_support_288,option_coverage,additional coverage for organized_activity = Three or more days a week,organized_activity,Three or more days a week,strong,item_specific,{},
289,teen_social_life_support_289,option_coverage,additional coverage for career_clarity = No clear idea,career_clarity,No clear idea,moderate,item_specific,{},
290,teen_social_life_support_290,option_coverage,additional coverage for career_clarity = A few vague ideas,career_clarity,A few vague ideas,strong,item_specific,{},
291,teen_social_life_support_291,option_coverage,additional coverage for career_clarity = A fairly clear idea,career_clarity,A fairly clear idea,moderate,item_specific,{},
292,teen_social_life_support_292,option_coverage,additional coverage for career_clarity = A very clear plan,career_clarity,A very clear plan,strong,item_specific,{},
293,teen_social_life_support_293,option_coverage,additional coverage for future_optimism = Not at all optimistic,future_optimism,Not at all optimistic,moderate,item_specific,{},
294,teen_social_life_support_294,option_coverage,additional coverage for future_optimism = A little optimistic,future_optimism,A little optimistic,strong,item_specific,{},
295,teen_social_life_support_295,option_coverage,additional coverage for future_optimism = Somewhat optimistic,future_optimism,Somewhat optimistic,moderate,item_specific,{},
296,teen_social_life_support_296,option_coverage,additional coverage for future_optimism = Very optimistic,future_optimism,Very optimistic,strong,item_specific,{},
297,teen_social_life_support_297,option_coverage,additional coverage for peer_belonging = Never,peer_belonging,Never,moderate,item_specific,{},
298,teen_social_life_support_298,option_coverage,additional coverage for peer_belonging = Rarely,peer_belonging,Rarely,strong,item_specific,{},
299,teen_social_life_support_299,option_coverage,additional coverage for peer_belonging = Sometimes,peer_belonging,Sometimes,moderate,item_specific,{},
300,teen_social_life_support_300,option_coverage,additional coverage for peer_belonging = Often,peer_belonging,Often,strong,item_specific,{},
301,teen_social_life_support_301,option_coverage,additional coverage for social_media_hours = Less than one hour,social_media_hours,Less than one hour,moderate,item_specific,{},
302,teen_social_life_support_302,option_coverage,additional coverage for social_media_hours = One to three hours,social_media_hours,One to three hours,strong,item_specific,{},
303,teen_social_life_support_303,option_coverage,additional coverage for social_media_hours = Four or more hours,social_media_hours,Four or more hours,moderate,item_specific,{},
304,teen_social_life_support_304,option_coverage,additional coverage for posting_frequency = Never or almost never,posting_frequency,Never or almost never,strong,item_specific,{},
305,teen_social_life_support_305,option_coverage,additional coverage for posting_frequency = Less than once a week,posting_frequency,Less than once a week,moderate,item_specific,{},
306,teen_social_life_support_306,option_coverage,additional coverage for posting_frequency = A few times a week,posting_frequency,A few times a week,strong,item_specific,{},
307,teen_social_life_support_307,option_coverage,additional coverage for posting_frequency = At least once a day,posting_frequency,At least once a day,moderate,item_specific,{},
308,teen_social_life_support_308,option_coverage,additional coverage for late_night_use = Never,late_night_use,Never,strong,item_specific,{},
309,teen_social_life_support_309,option_coverage,additional coverage for late_night_use = Rarely,late_night_use,Rarely,moderate,item_specific,{},
310,teen_social_life_support_310,option_coverage,additional coverage for late_night_use = Sometimes,late_night_use,Sometimes,strong,item_specific,{},
311,teen_social_life_support_311,option_coverage,additional coverage for late_night_use = Often,late_night_use,Often,moderate,item_specific,{},
312,teen_social_life_support_312,option_coverage,additional coverage for sleep_interference = Never,sleep_interference,Never,strong,item_specific,{},
313,teen_social_life_support_313,option_coverage,additional coverage for sleep_interference = Rarely,sleep_interference,Rarely,moderate,item_specific,{},
314,teen_social_life_support_314,option_coverage,additional coverage for sleep_interference = Sometimes,sleep_interference,Sometimes,strong,item_specific,{},
315,teen_social_life_support_315,option_coverage,additional coverage for sleep_interference = Often,sleep_interference,Often,moderate,item_specific,{},
316,teen_social_life_support_316,option_coverage,additional coverage for social_comparison = Never,social_comparison,Never,strong,item_specific,{},
317,teen_social_life_support_317,option_coverage,additional coverage for social_comparison = Rarely,social_comparison,Rarely,moderate,item_specific,{},
318,teen_social_life_support_318,option_coverage,additional coverage for social_comparison = Sometimes,social_comparison,Sometimes,strong,item_specific,{},
319,teen_social_life_support_319,option_coverage,additional coverage for social_comparison = Often,social_comparison,Often,moderate,item_specific,{},
320,teen_social_life_support_320,option_coverage,additional coverage for connection_effect = Makes me feel less connected,connection_effect,Makes me feel less connected,strong,item_specific,{},
321,teen_social_life_support_321,option_coverage,additional coverage for connection_effect = Makes little difference,connection_effect,Makes little difference,moderate,item_specific,{},
322,teen_social_life_support_322,option_coverage,additional coverage for connection_effect = Makes me feel more connected,connection_effect,Makes me feel more connected,strong,item_specific,{},
323,teen_social_life_support_323,option_coverage,additional coverage for parental_rules = No rules,parental_rules,No rules,moderate,item_specific,{},
324,teen_social_life_support_324,option_coverage,additional coverage for parental_rules = A few loose rules,parental_rules,A few loose rules,strong,item_specific,{},
325,teen_social_life_support_325,option_coverage,additional coverage for parental_rules = Some clear rules,parental_rules,Some clear rules,moderate,item_specific,{},
326,teen_social_life_support_326,option_coverage,additional coverage for parental_rules = Very strict rules,parental_rules,Very strict rules,strong,item_specific,{},
327,teen_social_life_support_327,option_coverage,additional coverage for primary_platform = TikTok,primary_platform,TikTok,moderate,item_specific,{},
328,teen_social_life_support_328,option_coverage,additional coverage for primary_platform = Instagram,primary_platform,Instagram,strong,item_specific,{},
329,teen_social_life_support_329,option_coverage,additional coverage for primary_platform = YouTube,primary_platform,YouTube,moderate,item_specific,{},
330,teen_social_life_support_330,option_coverage,additional coverage for primary_platform = Snapchat,primary_platform,Snapchat,strong,item_specific,{},
331,teen_social_life_support_331,option_coverage,additional coverage for primary_platform = Another platform,primary_platform,Another platform,moderate,item_specific,{},
332,teen_social_life_support_332,option_coverage,additional coverage for primary_platform = I do not use social media,primary_platform,I do not use social media,strong,item_specific,{},
333,teen_social_life_support_333,option_coverage,additional coverage for school_effort = Never,school_effort,Never,moderate,item_specific,{},
334,teen_social_life_support_334,option_coverage,additional coverage for school_effort = Rarely,school_effort,Rarely,strong,item_specific,{},
335,teen_social_life_support_335,option_coverage,additional coverage for school_effort = Sometimes,school_effort,Sometimes,moderate,item_specific,{},
336,teen_social_life_support_336,option_coverage,additional coverage for school_effort = Often,school_effort,Often,strong,item_specific,{},
337,teen_social_life_support_337,option_coverage,additional coverage for academic_confidence = Not at all confident,academic_confidence,Not at all confident,moderate,item_specific,{},
338,teen_social_life_support_338,option_coverage,additional coverage for academic_confidence = A little confident,academic_confidence,A little confident,strong,item_specific,{},
339,teen_social_life_support_339,option_coverage,additional coverage for academic_confidence = Somewhat confident,academic_confidence,Somewhat confident,moderate,item_specific,{},
340,teen_social_life_support_340,option_coverage,additional coverage for academic_confidence = Very confident,academic_confidence,Very confident,strong,item_specific,{},
341,teen_social_life_support_341,option_coverage,additional coverage for homework_distraction = Never,homework_distraction,Never,moderate,item_specific,{},
342,teen_social_life_support_342,option_coverage,additional coverage for homework_distraction = Rarely,homework_distraction,Rarely,strong,item_specific,{},
343,teen_social_life_support_343,option_coverage,additional coverage for homework_distraction = Sometimes,homework_distraction,Sometimes,moderate,item_specific,{},
344,teen_social_life_support_344,option_coverage,additional coverage for homework_distraction = Often,homework_distraction,Often,strong,item_specific,{},
345,teen_social_life_support_345,option_coverage,additional coverage for organized_activity = Never,organized_activity,Never,moderate,item_specific,{},
346,teen_social_life_support_346,option_coverage,additional coverage for organized_activity = Less than once a week,organized_activity,Less than once a week,strong,item_specific,{},
347,teen_social_life_support_347,option_coverage,additional coverage for organized_activity = One or two days a week,organized_activity,One or two days a week,moderate,item_specific,{},
348,teen_social_life_support_348,option_coverage,additional coverage for organized_activity = Three or more days a week,organized_activity,Three or more days a week,strong,item_specific,{},
349,teen_social_life_support_349,option_coverage,additional coverage for career_clarity = No clear idea,career_clarity,No clear idea,moderate,item_specific,{},
350,teen_social_life_support_350,option_coverage,additional coverage for career_clarity = A few vague ideas,career_clarity,A few vague ideas,strong,item_specific,{},
351,teen_social_life_support_351,option_coverage,additional coverage for career_clarity = A fairly clear idea,career_clarity,A fairly clear idea,moderate,item_specific,{},
352,teen_social_life_support_352,option_coverage,additional coverage for career_clarity = A very clear plan,career_clarity,A very clear plan,strong,item_specific,{},
353,teen_social_life_support_353,option_coverage,additional coverage for future_optimism = Not at all optimistic,future_optimism,Not at all optimistic,moderate,item_specific,{},
354,teen_social_life_support_354,option_coverage,additional coverage for future_optimism = A little optimistic,future_optimism,A little optimistic,strong,item_specific,{},
355,teen_social_life_support_355,option_coverage,additional coverage for future_optimism = Somewhat optimistic,future_optimism,Somewhat optimistic,moderate,item_specific,{},
356,teen_social_life_support_356,option_coverage,additional coverage for future_optimism = Very optimistic,future_optimism,Very optimistic,strong,item_specific,{},
357,teen_social_life_support_357,option_coverage,additional coverage for peer_belonging = Never,peer_belonging,Never,moderate,item_specific,{},
358,teen_social_life_support_358,option_coverage,additional coverage for peer_belonging = Rarely,peer_belonging,Rarely,strong,item_specific,{},
359,teen_social_life_support_359,option_coverage,additional coverage for peer_belonging = Sometimes,peer_belonging,Sometimes,moderate,item_specific,{},
360,teen_social_life_support_360,option_coverage,additional coverage for peer_belonging = Often,peer_belonging,Often,strong,item_specific,{},
361,teen_social_life_support_361,option_coverage,additional coverage for social_media_hours = Less than one hour,social_media_hours,Less than one hour,moderate,item_specific,{},
362,teen_social_life_support_362,option_coverage,additional coverage for social_media_hours = One to three hours,social_media_hours,One to three hours,strong,item_specific,{},
363,teen_social_life_support_363,option_coverage,additional coverage for social_media_hours = Four or more hours,social_media_hours,Four or more hours,moderate,item_specific,{},
364,teen_social_life_support_364,option_coverage,additional coverage for posting_frequency = Never or almost never,posting_frequency,Never or almost never,strong,item_specific,{},
365,teen_social_life_support_365,option_coverage,additional coverage for posting_frequency = Less than once a week,posting_frequency,Less than once a week,moderate,item_specific,{},
366,teen_social_life_support_366,option_coverage,additional coverage for posting_frequency = A few times a week,posting_frequency,A few times a week,strong,item_specific,{},
367,teen_social_life_support_367,option_coverage,additional coverage for posting_frequency = At least once a day,posting_frequency,At least once a day,moderate,item_specific,{},
368,teen_social_life_support_368,option_coverage,additional coverage for late_night_use = Never,late_night_use,Never,strong,item_specific,{},
369,teen_social_life_support_369,option_coverage,additional coverage for late_night_use = Rarely,late_night_use,Rarely,moderate,item_specific,{},
370,teen_social_life_support_370,option_coverage,additional coverage for late_night_use = Sometimes,late_night_use,Sometimes,strong,item_specific,{},
371,teen_social_life_support_371,option_coverage,additional coverage for late_night_use = Often,late_night_use,Often,moderate,item_specific,{},
372,teen_social_life_support_372,option_coverage,additional coverage for sleep_interference = Never,sleep_interference,Never,strong,item_specific,{},
373,teen_social_life_support_373,option_coverage,additional coverage for sleep_interference = Rarely,sleep_interference,Rarely,moderate,item_specific,{},
374,teen_social_life_support_374,option_coverage,additional coverage for sleep_interference = Sometimes,sleep_interference,Sometimes,strong,item_specific,{},
375,teen_social_life_support_375,option_coverage,additional coverage for sleep_interference = Often,sleep_interference,Often,moderate,item_specific,{},
376,teen_social_life_support_376,option_coverage,additional coverage for social_comparison = Never,social_comparison,Never,strong,item_specific,{},
377,teen_social_life_support_377,option_coverage,additional coverage for social_comparison = Rarely,social_comparison,Rarely,moderate,item_specific,{},
378,teen_social_life_support_378,option_coverage,additional coverage for social_comparison = Sometimes,social_comparison,Sometimes,strong,item_specific,{},
379,teen_social_life_support_379,option_coverage,additional coverage for social_comparison = Often,social_comparison,Often,moderate,item_specific,{},
380,teen_social_life_support_380,option_coverage,additional coverage for connection_effect = Makes me feel less connected,connection_effect,Makes me feel less connected,strong,item_specific,{},
381,teen_social_life_support_381,option_coverage,additional coverage for connection_effect = Makes little difference,connection_effect,Makes little difference,moderate,item_specific,{},
382,teen_social_life_support_382,option_coverage,additional coverage for connection_effect = Makes me feel more connected,connection_effect,Makes me feel more connected,strong,item_specific,{},
383,teen_social_life_support_383,option_coverage,additional coverage for parental_rules = No rules,parental_rules,No rules,moderate,item_specific,{},
384,teen_social_life_support_384,option_coverage,additional coverage for parental_rules = A few loose rules,parental_rules,A few loose rules,strong,item_specific,{},
385,teen_social_life_support_385,option_coverage,additional coverage for parental_rules = Some clear rules,parental_rules,Some clear rules,moderate,item_specific,{},
386,teen_social_life_support_386,option_coverage,additional coverage for parental_rules = Very strict rules,parental_rules,Very strict rules,strong,item_specific,{},
387,teen_social_life_support_387,option_coverage,additional coverage for primary_platform = TikTok,primary_platform,TikTok,moderate,item_specific,{},
388,teen_social_life_support_388,option_coverage,additional coverage for primary_platform = Instagram,primary_platform,Instagram,strong,item_specific,{},
389,teen_social_life_support_389,option_coverage,additional coverage for primary_platform = YouTube,primary_platform,YouTube,moderate,item_specific,{},
390,teen_social_life_support_390,option_coverage,additional coverage for primary_platform = Snapchat,primary_platform,Snapchat,strong,item_specific,{},
391,teen_social_life_support_391,option_coverage,additional coverage for primary_platform = Another platform,primary_platform,Another platform,moderate,item_specific,{},
392,teen_social_life_support_392,option_coverage,additional coverage for primary_platform = I do not use social media,primary_platform,I do not use social media,strong,item_specific,{},
393,teen_social_life_support_393,option_coverage,additional coverage for school_effort = Never,school_effort,Never,moderate,item_specific,{},
394,teen_social_life_support_394,option_coverage,additional coverage for school_effort = Rarely,school_effort,Rarely,strong,item_specific,{},
395,teen_social_life_support_395,option_coverage,additional coverage for school_effort = Sometimes,school_effort,Sometimes,moderate,item_specific,{},
396,teen_social_life_support_396,option_coverage,additional coverage for school_effort = Often,school_effort,Often,strong,item_specific,{},
397,teen_social_life_support_397,option_coverage,additional coverage for academic_confidence = Not at all confident,academic_confidence,Not at all confident,moderate,item_specific,{},
398,teen_social_life_support_398,option_coverage,additional coverage for academic_confidence = A little confident,academic_confidence,A little confident,strong,item_specific,{},
399,teen_social_life_support_399,option_coverage,additional coverage for academic_confidence = Somewhat confident,academic_confidence,Somewhat confident,moderate,item_specific,{},
400,teen_social_life_support_400,option_coverage,additional coverage for academic_confidence = Very confident,academic_confidence,Very confident,strong,item_specific,{},
401,teen_social_life_support_401,option_coverage,additional coverage for homework_distraction = Never,homework_distraction,Never,moderate,item_specific,{},
402,teen_social_life_support_402,option_coverage,additional coverage for homework_distraction = Rarely,homework_distraction,Rarely,strong,item_specific,{},
403,teen_social_life_support_403,option_coverage,additional coverage for homework_distraction = Sometimes,homework_distraction,Sometimes,moderate,item_specific,{},
404,teen_social_life_support_404,option_coverage,additional coverage for homework_distraction = Often,homework_distraction,Often,strong,item_specific,{},
405,teen_social_life_support_405,option_coverage,additional coverage for organized_activity = Never,organized_activity,Never,moderate,item_specific,{},
406,teen_social_life_support_406,option_coverage,additional coverage for organized_activity = Less than once a week,organized_activity,Less than once a week,strong,item_specific,{},
407,teen_social_life_support_407,option_coverage,additional coverage for organized_activity = One or two days a week,organized_activity,One or two days a week,moderate,item_specific,{},
408,teen_social_life_support_408,option_coverage,additional coverage for organized_activity = Three or more days a week,organized_activity,Three or more days a week,strong,item_specific,{},
409,teen_social_life_support_409,option_coverage,additional coverage for career_clarity = No clear idea,career_clarity,No clear idea,moderate,item_specific,{},
410,teen_social_life_support_410,option_coverage,additional coverage for career_clarity = A few vague ideas,career_clarity,A few vague ideas,strong,item_specific,{},
411,teen_social_life_support_411,option_coverage,additional coverage for career_clarity = A fairly clear idea,career_clarity,A fairly clear idea,moderate,item_specific,{},
412,teen_social_life_support_412,option_coverage,additional coverage for career_clarity = A very clear plan,career_clarity,A very clear plan,strong,item_specific,{},
413,teen_social_life_support_413,option_coverage,additional coverage for future_optimism = Not at all optimistic,future_optimism,Not at all optimistic,moderate,item_specific,{},
414,teen_social_life_support_414,option_coverage,additional coverage for future_optimism = A little optimistic,future_optimism,A little optimistic,strong,item_specific,{},
415,teen_social_life_support_415,option_coverage,additional coverage for future_optimism = Somewhat optimistic,future_optimism,Somewhat optimistic,moderate,item_specific,{},
416,teen_social_life_support_416,option_coverage,additional coverage for future_optimism = Very optimistic,future_optimism,Very optimistic,strong,item_specific,{},
417,teen_social_life_support_417,option_coverage,additional coverage for peer_belonging = Never,peer_belonging,Never,moderate,item_specific,{},
418,teen_social_life_support_418,option_coverage,additional coverage for peer_belonging = Rarely,peer_belonging,Rarely,strong,item_specific,{},
419,teen_social_life_support_419,option_coverage,additional coverage for peer_belonging = Sometimes,peer_belonging,Sometimes,moderate,item_specific,{},
420,teen_social_life_support_420,option_coverage,additional coverage for peer_belonging = Often,peer_belonging,Often,strong,item_specific,{},
421,teen_social_life_support_421,option_coverage,additional coverage for social_media_hours = Less than one hour,social_media_hours,Less than one hour,moderate,item_specific,{},
422,teen_social_life_support_422,option_coverage,additional coverage for social_media_hours = One to three hours,social_media_hours,One to three hours,strong,item_specific,{},
423,teen_social_life_support_423,option_coverage,additional coverage for social_media_hours = Four or more hours,social_media_hours,Four or more hours,moderate,item_specific,{},
424,teen_social_life_support_424,option_coverage,additional coverage for posting_frequency = Never or almost never,posting_frequency,Never or almost never,strong,item_specific,{},
425,teen_social_life_support_425,option_coverage,additional coverage for posting_frequency = Less than once a week,posting_frequency,Less than once a week,moderate,item_specific,{},
426,teen_social_life_support_426,option_coverage,additional coverage for posting_frequency = A few times a week,posting_frequency,A few times a week,strong,item_specific,{},
427,teen_social_life_support_427,option_coverage,additional coverage for posting_frequency = At least once a day,posting_frequency,At least once a day,moderate,item_specific,{},
428,teen_social_life_support_428,option_coverage,additional coverage for late_night_use = Never,late_night_use,Never,strong,item_specific,{},
429,teen_social_life_support_429,option_coverage,additional coverage for late_night_use = Rarely,late_night_use,Rarely,moderate,item_specific,{},
430,teen_social_life_support_430,option_coverage,additional coverage for late_night_use = Sometimes,late_night_use,Sometimes,strong,item_specific,{},
431,teen_social_life_support_431,option_coverage,additional coverage for late_night_use = Often,late_night_use,Often,moderate,item_specific,{},
432,teen_social_life_support_432,option_coverage,additional coverage for sleep_interference = Never,sleep_interference,Never,strong,item_specific,{},
433,teen_social_life_support_433,option_coverage,additional coverage for sleep_interference = Rarely,sleep_interference,Rarely,moderate,item_specific,{},
434,teen_social_life_support_434,option_coverage,additional coverage for sleep_interference = Sometimes,sleep_interference,Sometimes,strong,item_specific,{},
435,teen_social_life_support_435,option_coverage,additional coverage for sleep_interference = Often,sleep_interference,Often,moderate,item_specific,{},
436,teen_social_life_support_436,option_coverage,additional coverage for social_comparison = Never,social_comparison,Never,strong,item_specific,{},
437,teen_social_life_support_437,option_coverage,additional coverage for social_comparison = Rarely,social_comparison,Rarely,moderate,item_specific,{},
438,teen_social_life_support_438,option_coverage,additional coverage for social_comparison = Sometimes,social_comparison,Sometimes,strong,item_specific,{},
439,teen_social_life_support_439,option_coverage,additional coverage for social_comparison = Often,social_comparison,Often,moderate,item_specific,{},
440,teen_social_life_support_440,option_coverage,additional coverage for connection_effect = Makes me feel less connected,connection_effect,Makes me feel less connected,strong,item_specific,{},
441,teen_social_life_support_441,option_coverage,additional coverage for connection_effect = Makes little difference,connection_effect,Makes little difference,moderate,item_specific,{},
442,teen_social_life_support_442,option_coverage,additional coverage for connection_effect = Makes me feel more connected,connection_effect,Makes me feel more connected,strong,item_specific,{},
443,teen_social_life_support_443,option_coverage,additional coverage for parental_rules = No rules,parental_rules,No rules,moderate,item_specific,{},
444,teen_social_life_support_444,option_coverage,additional coverage for parental_rules = A few loose rules,parental_rules,A few loose rules,strong,item_specific,{},
445,teen_social_life_support_445,option_coverage,additional coverage for parental_rules = Some clear rules,parental_rules,Some clear rules,moderate,item_specific,{},
446,teen_social_life_support_446,option_coverage,additional coverage for parental_rules = Very strict rules,parental_rules,Very strict rules,strong,item_specific,{},
447,teen_social_life_support_447,option_coverage,additional coverage for primary_platform = TikTok,primary_platform,TikTok,moderate,item_specific,{},
448,teen_social_life_support_448,option_coverage,additional coverage for primary_platform = Instagram,primary_platform,Instagram,strong,item_specific,{},
449,teen_social_life_support_449,option_coverage,additional coverage for primary_platform = YouTube,primary_platform,YouTube,moderate,item_specific,{},
450,teen_social_life_support_450,option_coverage,additional coverage for primary_platform = Snapchat,primary_platform,Snapchat,strong,item_specific,{},
451,teen_social_life_support_451,option_coverage,additional coverage for primary_platform = Another platform,primary_platform,Another platform,moderate,item_specific,{},
452,teen_social_life_support_452,option_coverage,additional coverage for primary_platform = I do not use social media,primary_platform,I do not use social media,strong,item_specific,{},
453,teen_social_life_support_453,option_coverage,additional coverage for school_effort = Never,school_effort,Never,moderate,item_specific,{},
454,teen_social_life_support_454,option_coverage,additional coverage for school_effort = Rarely,school_effort,Rarely,strong,item_specific,{},
455,teen_social_life_support_455,option_coverage,additional coverage for school_effort = Sometimes,school_effort,Sometimes,moderate,item_specific,{},
456,teen_social_life_support_456,option_coverage,additional coverage for school_effort = Often,school_effort,Often,strong,item_specific,{},
457,teen_social_life_support_457,option_coverage,additional coverage for academic_confidence = Not at all confident,academic_confidence,Not at all confident,moderate,item_specific,{},
458,teen_social_life_support_458,option_coverage,additional coverage for academic_confidence = A little confident,academic_confidence,A little confident,strong,item_specific,{},
459,teen_social_life_support_459,option_coverage,additional coverage for academic_confidence = Somewhat confident,academic_confidence,Somewhat confident,moderate,item_specific,{},
460,teen_social_life_support_460,option_coverage,additional coverage for academic_confidence = Very confident,academic_confidence,Very confident,strong,item_specific,{},
461,teen_social_life_support_461,option_coverage,additional coverage for homework_distraction = Never,homework_distraction,Never,moderate,item_specific,{},
462,teen_social_life_support_462,option_coverage,additional coverage for homework_distraction = Rarely,homework_distraction,Rarely,strong,item_specific,{},
463,teen_social_life_support_463,option_coverage,additional coverage for homework_distraction = Sometimes,homework_distraction,Sometimes,moderate,item_specific,{},
